image_urls,jav_id,jav_magnet,jav_time,jav_update,jav_url
https://pics.javcdn.pw/cover/7v4j_b.jpg,EMOT-011,"[{'magnetUrl': 'magnet:?xt=urn:btih:A899521906EFAC4D8661F0CF5A884875718913E0&dn=%E7%89%9B%E5%A4%A7%E5%8A%9B%40%E7%AC%AC%E4%B8%80%E4%BC%9A%E6%89%80%40emot-011', 'size': '5.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:33253E9F83DF755509269A0CC4205DE7FE5D8867&dn=EMOT011C', 'size': '3.85GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2EC183476D9EB3458A04DD6D5D94969B1002BCAB&dn=emot-011-C', 'size': '5.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:74263EBE81BBA490C81ACCECA61E8A1804699613&dn=EMOT-011', 'size': '1005.86MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A8D810191FA069B50673DF4D620C59B29D4531DC&dn=EMOT-011', 'size': '1.07GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:eeaab0edf3d1e63ca27636ced5d3d360f2df9bc6&dn=EMOT-011', 'size': '5.5GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:EA6DAF15AB644F48275FEC62C7E403F5C2598E1F&dn=HD_EMOT-011', 'size': '2.39GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2EC27EDA10D4524CF3FC31D4FC6D970A29726029&dn=emot011', 'size': '1.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:59004E97335B72A0561015D7BCA9BBBF520D6274&dn=EMOT-011.mp4', 'size': '1.72GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D4D3790562780B5B7918831266A394B2D0D6AF90&dn=EMOT-011.mp4', 'size': '5.55GB'}]", 128分鐘, 2020-09-01,https://www.fanbus.in/EMOT-011
https://pics.javcdn.pw/cover/7v4k_b.jpg,CLOT-012,"[{'magnetUrl': 'magnet:?xt=urn:btih:B8EA7F721A131B6A795AF8A1B7FA1E9D7599B295&dn=CLOT012C', 'size': '3.66GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C99D2C4926B736F4F26EA13A3F44BCF108C1182B&dn=CLOT-012', 'size': '1.02GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2965EC4AFB295A1E210D79D297C875E0EF8486B6&dn=CLOT-012.mp4', 'size': '1.98GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:40C1B7A24F2E58AF292B5EF0C6731FCCEA1E1D29&dn=clot00012', 'size': '3.61GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C652DB131BB6BB71B7DE42242F7A7093A847F6F6&dn=HD_clot-012', 'size': '2.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A665863596634997D3DEA73993E31A84F60FDFA6&dn=CLOT012', 'size': '1.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:59F324695DE6E0E587D0C75F38317D6C55607E7C&dn=%5B2022.DEV%5DCLOT012.mp4', 'size': '447.14MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A3545F618A2D2A611A4DD72F400E776B2A66EF97&dn=clot-012', 'size': '5.07GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:38E3E1C17DFE0B0AD14330A85F6F51CC0E800390&dn=CLOT-012.mp4', 'size': '5.07GB'}]", 122分鐘, 2020-09-01,https://www.fanbus.in/CLOT-012
https://pics.javcdn.pw/cover/7tnv_b.jpg,GAV-044,"[{'magnetUrl': 'magnet:?xt=urn:btih:457F381C236C51B05FB3845461673C3BD1F0DCF8&dn=GAV-044.HD', 'size': '6.80GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:516ED92F470AF90130914659806472A50E49A1CF&dn=%5B2022.DEV%5DGAV044.mp4', 'size': '496.53MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E4BB192657E1EF01BC2CC5DED0898BF4AD79BBF6&dn=GAV-044', 'size': '2.49GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:80F035B664335388C6748AC4EF08EA3763D227E6&dn=GAV044', 'size': '2.63GB'}]", 267分鐘, 2020-08-30,https://www.fanbus.in/GAV-044
https://pics.javcdn.pw/cover/7tmr_b.jpg,MDUD-443,"[{'magnetUrl': 'magnet:?xt=urn:btih:1A315DF9ABEFF9E92AC2660D5ECDA8C849382552&dn=%5B2022.DEV%5DMDUD443.mp4', 'size': '586.98MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0AAC9BA7C4B13C703CDEE570DE47ECA4BF84B5EA&dn=MDUD-443.mp4', 'size': '5.78GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:7FBA1EBEA5A41B7BBFE973667F42D8E4F7685F67&dn=MDUD443', 'size': '1.45GB'}]", 138分鐘, 2020-08-30,https://www.fanbus.in/MDUD-443
https://pics.javcdn.pw/cover/7v4i_b.jpg,HDKA-216,"[{'magnetUrl': 'magnet:?xt=urn:btih:25125426DE1C20002DD55AA7332AC098F7EBB3C8&dn=HDKA216C', 'size': '3.63GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:07BB5738C583E28B63C26F50BBC915609D3B49B8&dn=hdka-216-C', 'size': '5GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3007DFCADCC7179BF476C215F424EB4CFDDB2FA9&dn=HDKA216', 'size': '5.29GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2523872FC0D991445B777CE1F67BEB1BBE71065B&dn=HDKA-216', 'size': '1.01GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BE25F99AB4F08E704207FCD2F2F0DA07A54C4648&dn=HDKA-216', 'size': '947.65MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:019cbe07001925f1ff659fce6db41662e41a729c&dn=HDKA-216', 'size': '5.2GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B676090463D455FED6A7C6158D3FD559FFFD90CD&dn=%5B2022.DEV%5DHDKA216.mp4', 'size': '375.10MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3DD386355C0C2A37B06E7D8CBDF80900133ECDAE&dn=HD_hdka-216', 'size': '2.25GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1B0552C795103C1E1907E19BEE6D9208F2F7879B&dn=hdka-216', 'size': '5.06GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8AF0B604797B924665F15FC53130A1D3D4648F5A&dn=HDKA-216.mp4', 'size': '5.06GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F834C1390978CF54188EF1C8005F1F724B61752C&dn=HDKA-216.mp4', 'size': '1.62GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0163709AC84BAE0E96EF3D214BBB6139D71071D4&dn=HDKA216', 'size': '1.28GB'}]", 121分鐘, 2020-09-01,https://www.fanbus.in/HDKA-216
https://pics.javcdn.pw/cover/7tnw_b.jpg,GAV-043,"[{'magnetUrl': 'magnet:?xt=urn:btih:9C06E3B9B4B07FD0C1F2620BF8BBE806ADE6BEEF&dn=GAV-043-A+Amateur+Self-shot.mp4', 'size': '1.13GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0763237628CD0F476C0452268E5446E85B38FBCB&dn=GAV-043-B+Amateur+Self-shot.mp4', 'size': '1.18GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B4FFB8E96B6C7904D43D7CDD8A3197A1E49AF6D9&dn=GAV-043.HD', 'size': '6.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A70343302CCD905B36CEF00DA031EA79AF8AF580&dn=%5B2022.DEV%5DGAV043.mp4', 'size': '387.12MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:865F3719E8160298D7BE8DE7FE8DE816F174E8B0&dn=GAV-043', 'size': '2.31GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E48851256B10F548B889507D6777F30CE88DE27E&dn=GAV043', 'size': '2.45GB'}]", 248分鐘, 2020-08-30,https://www.fanbus.in/GAV-043
https://pics.javcdn.pw/cover/7un9_b.jpg,SHH-004,"[{'magnetUrl': 'magnet:?xt=urn:btih:62A0EB3F6C5B692C591730AB9407B4FD5D00BC4B&dn=116SHH-004.HD', 'size': '2.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:e34fd0c79a3f8e196048f17862653cac18d22ef7&dn=SHH-004', 'size': '3.05GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:FB586007400838AB29A9688501ED05077058A18A&dn=116SHH-004', 'size': '2.08GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C1F36A86D2AB1867AE6023107159C65D784CB2ED&dn=116SHH-004', 'size': '800.84MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1F72CB7928F211AAB8AA8A2DF60B339261416344&dn=SHH-004.mp4', 'size': '2.91GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:25D72EDFB1989A3545D042905CF726918BBC8CF8&dn=shh-004.mp4', 'size': '348.62MB'}]", 69分鐘, 2020-08-31,https://www.fanbus.in/SHH-004
https://pics.javcdn.pw/cover/7uki_b.jpg,BBACOS-025,"[{'magnetUrl': 'magnet:?xt=urn:btih:527A5AAD5939756626BCBAC3389EFDA2BB8DE6CE&dn=bbacos-025+%28Shame%29+Old+Lady+Cosplay%21+%28BBA%29+This+Horny+Housewife+Looks+Just+Like+%2A.mp4', 'size': '3.85GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:88128CC77C3625BC122CFF505EA53813FF868F41&dn=BBACOS025', 'size': '3.96GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:f7bdc5c9400b66010179b87ed15fe90b257517c1&dn=BBACOS-025', 'size': '3.99GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E7A0C35CA5599B0745F2FD9C49DF9956D5A8C732&dn=HD_BBACOS-025', 'size': '1.72GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:ED40D008EFC250FEDDBB3203C301C214C40ADCD5&dn=BBACOS-025.mp4', 'size': '3.85GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6965C68325CABFAB08BA1F8B035B0D217D68E42F&dn=BBACOS025', 'size': '990.01MB'}]", 92分鐘, 2020-09-01,https://www.fanbus.in/BBACOS-025
https://pics.javcdn.pw/cover/7u92_b.jpg,ARM-901,"[{'magnetUrl': 'magnet:?xt=urn:btih:ba849052a87f8faa90c4571ae5952869b6c064fc&dn=ARM-901', 'size': '5.54GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:86C39D72B7795079465170C6203F7C393A328D03&dn=ARM901', 'size': '1.72GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8824B76FA3971E4EEF6383AD753CB8B3987C28A4&dn=%5B2022.DEV%5DARM901.mp4', 'size': '492.22MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:62EFD36A2779465EF7BA2D082C4B36A44C055E5D&dn=arm-901', 'size': '5.4GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C56734EDBBD548D6E420819B90CB2F20F328E4A1&dn=ARM-901.mp4', 'size': '5.40GB'}]", 130分鐘, 2020-09-02,https://www.fanbus.in/ARM-901
https://pics.javcdn.pw/cover/7v6p_b.jpg,OVG-151,"[{'magnetUrl': 'magnet:?xt=urn:btih:e2a03a074633f611a015ba1896a6560025a605e6&dn=OVG-151', 'size': '5.41GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:296D45AC7248DAB4B45B074ED1077009F0F6F14F&dn=HD_ovg-151', 'size': '2.35GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:7CE04B54A61F73E8528E096189BC2C640D4482F7&dn=%5B2022.DEV%5DOVG151.mp4', 'size': '502.67MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:401EE053CB1648248CC2E01796579B98EA6FB11E&dn=ovg-151', 'size': '5.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DC4FB6714D17C3DE398B22E95AFAE0A54FAE9B73&dn=OVG-151.mp4', 'size': '5.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1FD5C09B582742CC02A9A663367A5D950C361FFA&dn=OVG151', 'size': '1.34GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:7B7C45BDFD99D374A76B1C3456046EEFC05AEA96&dn=ovg-151', 'size': '5.27GB'}]", 126分鐘, 2020-09-02,https://www.fanbus.in/OVG-151
https://pics.javcdn.pw/cover/7v6y_b.jpg,GVH-112,"[{'magnetUrl': 'magnet:?xt=urn:btih:79568af2f237a527f32578e5fa3da5e98e98f9eb&dn=GVH-112', 'size': '5.88GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E196C3E1CCB38F6432B4027B208DE5BBAD8C0FC1&dn=GVH-112.mp4', 'size': '2.22GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:94A8ABFD76CABC25A68243124E211085BCE39219&dn=GVH-112.HD', 'size': '3.47GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:93A4CCC023207A252BFF5F45B6D394E845352776&dn=HD_gvh-112', 'size': '2.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9AC278F7E042A6052B4ACF8FECA606B830B9DD2E&dn=%5B2022.DEV%5DGVH112.mp4', 'size': '606.57MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5272278ED689D512EC30B21BA654E115992FABD6&dn=gvh-112', 'size': '5.74GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:314DC636A10E034AED56CDA0ED22383A7B453FCA&dn=GVH112', 'size': '1.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:84C04D75B7ADAD99859776C6C54AC1F11CCD8AE2&dn=GVH-112.mp4', 'size': '5.74GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:ED25158B17976EB557878CF0B7FFE657A4F53C34&dn=gvh-112', 'size': '5.74GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D4EE193F92906B61E84C6A806F3A4F2AF13E2C36&dn=GVH-112.mp4', 'size': '2.22GB'}]", 137分鐘, 2020-09-02,https://www.fanbus.in/GVH-112
https://pics.javcdn.pw/cover/7u91_b.jpg,ARM-902,"[{'magnetUrl': 'magnet:?xt=urn:btih:77CE0522FD1A988FC9615A1DC97818706B043550&dn=arm-902.mp4', 'size': '1.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:167cbbcaab8bdc97f0bbedd04f0153a3bff5d5fe&dn=ARM-902', 'size': '5.48GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D6C87A81E335746946F37F4A629A292F029CA190&dn=ARM-902.HD', 'size': '3.23GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:438CA2E4D0099135AABAD1638B27E0190A84BC23&dn=%5B2022.DEV%5DARM902.mp4', 'size': '520.61MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:220BDF039DB993ACB3863743BE6CFA9A6816F3F4&dn=arm-902', 'size': '5.4GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6414ACC9E3D2404D89AEDD3AF20F2C5927B2BEDF&dn=ARM-902.mp4', 'size': '5.34GB'}]", 130分鐘, 2020-09-02,https://www.fanbus.in/ARM-902
https://pics.javcdn.pw/cover/7v6w_b.jpg,GVH-114,"[{'magnetUrl': 'magnet:?xt=urn:btih:08F006D63346F9B8A889FFDE4BB83E504BFE3956&dn=GVH114C', 'size': '1.21GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:AAE884E87B79A41643A5C69101675DBB7C845CB5&dn=gvh114_ch', 'size': '1.46GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:b1ff3745b4dcbe34a75c70ad2d10971f4f1d3586&dn=GVH-114', 'size': '5.11GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:076BC601DB9979F45C3B3AD26C5C94E6435A3857&dn=GVH114', 'size': '1.59GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A676C38B5D7AB7C5C9F0FD5F3FFD780D3708C15D&dn=GVH-114.HD', 'size': '3.02GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5697736E21C9456FEDAE25996BDCEF84F72306A1&dn=GVH-114.mkv', 'size': '1.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B7E01978E9159F21EB193FFCD50218FDCD12E2D4&dn=HD_gvh-114', 'size': '2.21GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6D757F63D571F9F6A31B836618893C665906FC24&dn=gvh-114', 'size': '4.97GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:300006710C4AF385ED80C010B70B923440F1E130&dn=GVH114', 'size': '1.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:ED3DBC33C7C4562429937474102B81C015C38016&dn=GVH-114.mp4', 'size': '4.97GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2B6E01729264CEBE60E907D2B877FF479072C95D&dn=gvh-114', 'size': '4.97GB'}]", 119分鐘, 2020-09-02,https://www.fanbus.in/GVH-114
https://pics.javcdn.pw/cover/7v6v_b.jpg,GVH-115,"[{'magnetUrl': 'magnet:?xt=urn:btih:8df48e72d48d51f04513e8dfec433a150c6b5cc1&dn=GVH-115', 'size': '5.81GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:33FB0F1AE133ACFB873EEEDC4DD28667D0BDBDE9&dn=HD_gvh-115', 'size': '2.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BDF35498B43E393AB7C2471B9579B42495CA2AF0&dn=gvh-115', 'size': '5.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:84C710A77070725A7494209E10B0E819A2EC3493&dn=GVH115', 'size': '1.42GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:532AE587BA471BF7ABF39456FCB32464A1D6E8F4&dn=GVH-115.mp4', 'size': '5.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9B611248636CEA58FD2A54166E02944BD0483BE8&dn=gvh-115', 'size': '5.67GB'}]", 135分鐘, 2020-09-02,https://www.fanbus.in/GVH-115
https://pics.javcdn.pw/cover/7v6x_b.jpg,GVH-113,"[{'magnetUrl': 'magnet:?xt=urn:btih:31D640D84DD7FADE91EE4BA83A2ED749C5110473&dn=GVH113C', 'size': '3.83GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:14F57490208282519889EA74948A7A69CBFCF679&dn=gvh113_ch', 'size': '1.57GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:882077B40B32876F2A55BB6032932B795E615F1B&dn=gvh-113-C', 'size': '5.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:EF8557A6A02AFB04CFE606E550C4EC8D3D3162FC&dn=GVH113C', 'size': '1.30GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6FE389596005308126C14ADF036B9462BBA936DB&dn=GVH113', 'size': '1.71GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9c25ee6e93d1f00cc5cc36f33505adb1148b784e&dn=GVH-113', 'size': '5.49GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:7A9C4B0A6D62FBFC20F3DE07272E8ED7F15D321B&dn=HD_gvh-113', 'size': '2.37GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E8E3E71708FCC080FD4B74C048BFA1BD3D9045AE&dn=gvh-113', 'size': '5.35GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E789B5949F30F7C5A3874999E7180477ED2AE93E&dn=GVH113', 'size': '1.36GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8D35DAD5F9E0FAF7385BDB4E202E56552C7CEF6A&dn=GVH-113.mp4', 'size': '5.35GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0DDC422E658F2EF181E9046BC653FE8F17240E8A&dn=gvh-113', 'size': '5.35GB'}]", 127分鐘, 2020-09-02,https://www.fanbus.in/GVH-113
https://pics.javcdn.pw/cover/7v6u_b.jpg,GVH-116,"[{'magnetUrl': 'magnet:?xt=urn:btih:fb64285c20ccdac73d61da5327bb7f02221d643d&dn=GVH-116', 'size': '5.45GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F20DBFEE746B293467B8AA73BAA747D5FA455913&dn=HD_gvh-116', 'size': '2.35GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:19CEB13F47E0E35AE26312B8C65CF51ED726DEAB&dn=gvh-116', 'size': '5.37GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2128DECDAA86D22560F700AC191E7A73BB45A8DC&dn=GVH116', 'size': '1.34GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4D69344FD13445C62DDB559D9B29CDF25F703FBC&dn=GVH-116.mp4', 'size': '5.31GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:CF12EF2216921484B5A8F21D452F03D5DFECF41D&dn=gvh-116', 'size': '5.31GB'}]", 126分鐘, 2020-09-02,https://www.fanbus.in/GVH-116
https://pics.javcdn.pw/cover/7v6t_b.jpg,GVH-117,"[{'magnetUrl': 'magnet:?xt=urn:btih:aab08b355159dd08c910bb47d4b184b8aeb351fc&dn=GVH-117', 'size': '5.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DE7B71B32C184EA4B4375524EEFEDBFB216E0CDC&dn=GVH-117.HD', 'size': '3.37GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8DFD242012E0537BC5CB45712615E724C321531C&dn=HD_gvh-117', 'size': '2.47GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B64220557DA6D65B28BD011536B4D5EFE531E37E&dn=gvh-117', 'size': '5.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8A18062E18CCE2F0A0D80AD90C2D0489BCF648CE&dn=GVH117', 'size': '1.39GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:19C9F6CA5FDEEDAAC9AFE4E82419773869CCD671&dn=GVH-117.mp4', 'size': '5.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:FD9AF4663CE128D8242A5041DB7FC762E416B2E3&dn=gvh-117', 'size': '5.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:85AF5D2BC3E7691362C5167D52CFCEC3A0D17F52&dn=GVH-117.mp4', 'size': '2.14GB'}]", 132分鐘, 2020-09-02,https://www.fanbus.in/GVH-117
https://pics.javcdn.pw/cover/7v6r_b.jpg,GVH-119,"[{'magnetUrl': 'magnet:?xt=urn:btih:78dc8ce69ea6bc783564ebf4d2de8e5997b86a08&dn=GVH-119', 'size': '5.17GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5BACB736D8AD3C8950C3062CC45C2BBF7D4CF062&dn=HD_gvh-119', 'size': '2.24GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C25D3E99EA99AF1F3B4EED3E267C8AE8269FE649&dn=gvh-119', 'size': '5.09GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:48F5F29C8D8CA17CA15455AD237C7BB9CEDA0EE6&dn=GVH119', 'size': '1.28GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BD491C4E8B691FD784A37FEA11354722CC7C0DF4&dn=GVH-119.mp4', 'size': '5.03GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:35751B672AC8AAA0E85BA3434DBC8AE28232E983&dn=gvh-119', 'size': '5.03GB'}]", 120分鐘, 2020-09-02,https://www.fanbus.in/GVH-119
https://pics.javcdn.pw/cover/7v6s_b.jpg,GVH-118,"[{'magnetUrl': 'magnet:?xt=urn:btih:0BFF4B36B522CF5E55BAB413B3D01CB1498CB0AD&dn=gvh118_ch', 'size': '1.48GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5fbc6e838d0c819e2f69547b6d29bbe6745e1c9b&dn=GVH-118', 'size': '5.17GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:896D121339841726D56CA9C151E77FFA5653A291&dn=GVH118', 'size': '1.61GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5112B1E6ED462EA90644B5EBE028B14E8C211141&dn=HD_gvh-118', 'size': '2.24GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B304B2A5116E8E2824C5E74CEEE19982E2E9FEBF&dn=gvh-118', 'size': '5.1GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:98810974BE77EA985420C43B137CAAA896270769&dn=GVH118', 'size': '1.28GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:509936DA55B54022A14F0D27BC83F83101BEC0C8&dn=GVH-118.mp4', 'size': '5.03GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:133025F8374A6DD02F7829CFE0B08AFE501AFA97&dn=gvh-118', 'size': '5.03GB'}]", 120分鐘, 2020-09-02,https://www.fanbus.in/GVH-118
https://pics.javcdn.pw/cover/7v6q_b.jpg,OVG-150,"[{'magnetUrl': 'magnet:?xt=urn:btih:e0094e4193b934a94c336405e76bd1202b4ad91e&dn=OVG-150', 'size': '5.85GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A655B69B61F1C46DDBBA482F62D76CFDEE064D24&dn=OVG-150.HD', 'size': '3.45GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:825C28B8B96A3F6F33F72D47EE3B69005140D168&dn=HD_ovg-150', 'size': '2.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D33DBB2FC346FAEE525DCA204E0514C2596C67E2&dn=ovg-150', 'size': '5.71GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3742C4F4866304F0B09F9CCA7AFB35A16666F477&dn=OVG-150.mp4', 'size': '5.71GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:63BF3B15A1209AB414A242FAC99F27B7B8846E91&dn=OVG150', 'size': '1.42GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:89BD1111D58280E545FD1DF8F8F10D34A717E84C&dn=ovg-150', 'size': '5.71GB'}]", 136分鐘, 2020-09-02,https://www.fanbus.in/OVG-150
https://pics.javcdn.pw/cover/7u0u_b.jpg,MDBK-126,"[{'magnetUrl': 'magnet:?xt=urn:btih:1B98E48002264AECCAA0292382A38CF531F580B4&dn=mdbk-126+%7C+Jav.mp4', 'size': '2.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F6D4D397EC3C26B78733960DDEAF8745EBBDF55F&dn=MDBK-126.mp4', 'size': '2.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:58C77D2CBA7F0A3C3091C811029E4D66735D79F5&dn=MDBK126', 'size': '2.43GB'}]", 240分鐘, 2020-08-28,https://www.fanbus.in/MDBK-126
https://pics.javcdn.pw/cover/7txg_b.jpg,ENKI-027,"[{'magnetUrl': 'magnet:?xt=urn:btih:B4A1344F08C81E927B59541758ABAA8AC6B0511B&dn=ENKI027', 'size': '2.40GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8CAB2436E8767ADF93D3D4128F9CC6452AE009E3&dn=ENKI-027', 'size': '10.08GB'}]", 240分鐘, 2020-08-28,https://www.fanbus.in/ENKI-027
https://pics.dmm.co.jp/digital/video/55davk00058/55davk00058pl.jpg,DAVK-058,"[{'magnetUrl': 'magnet:?xt=urn:btih:543EAABFC515CD94CDE0C777D4B65B4894D08D66&dn=davk-058-Idolred.mp4', 'size': '5.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:CFFF33AA449494BB693142C4BCFC6850F723CDB3&dn=HD_DAVK-058', 'size': '2.42GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C6C03BAFD937688BCDE9717FE234BC0B319F6F47&dn=DAVK058', 'size': '1.35GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A7F4817796A5FAA25453C78442518ED32F19AE4D&dn=DAVK-058.mp4', 'size': '5.43GB'}]", 130分鐘, 2020-08-28,https://www.fanbus.in/DAVK-058
